Index,Sample Name,Sample Type,Component Name,Component Type,IS Name,Component Group Name,Actual Concentration,Expected RT,Area,IS Area,Retention Time,Retention Time Delta (min),Used,Calculated Concentration,Accuracy,Precursor Mass,Accuracy Acceptance  ,Concentration Acceptance  ,Reportable
10400,LY-9,Unknown,CYSTATHIONINE_pos_1,Quantifiers,(No IS),,N/A,11.54,8.94E+03,N/A,11.33,0.21,TRUE,<2 points,N/A,223.044,,,TRUE
10401,LY-9,Unknown,ETHANOLAMINE_pos_3,Quantifiers,(No IS),,N/A,1.81,2.98E+04,N/A,1.99,0.18,TRUE,<2 points,N/A,62,,,TRUE
10402,LY-9,Unknown,ARGININE_pos_1,Quantifiers,(No IS),,N/A,1.75,7.60E+05,N/A,1.76,0.01,TRUE,<2 points,N/A,175.1,,,TRUE
10403,LY-9,Unknown,TRANS-4-HYDROXY-L-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.8,2.26E+05,N/A,1.78,0.02,TRUE,<2 points,N/A,132.091,,,TRUE
10404,LY-9,Unknown,XANTHOSINE_pos_1,Quantifiers,(No IS),,N/A,5.58,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,285.045,,,TRUE
10405,LY-9,Unknown,CYTIDINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.93,7.76E+02,N/A,2,0.07,TRUE,<2 points,N/A,324.033,,,TRUE
10406,LY-9,Unknown,HISTIDINE_pos_1,Quantifiers,(No IS),,N/A,1.75,8.84E+05,N/A,1.74,0.01,TRUE,<2 points,N/A,156,,,TRUE
10407,LY-9,Unknown,PIPECOLATE_pos_3,Quantifiers,(No IS),,N/A,2.25,2.85E+03,N/A,2.15,0.1,TRUE,<2 points,N/A,130.1,,,TRUE
10408,LY-9,Unknown,NADP_pos_1,Quantifiers,(No IS),,N/A,14.55,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,744.144,,,TRUE
10409,LY-9,Unknown,GTP_pos_pos_2,Quantifiers,(No IS),,N/A,1.78,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,524,,,TRUE
10410,LY-9,Unknown,dGTP_pos_1,Quantifiers,(No IS),,N/A,1.85,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,508.051,,,TRUE
10411,LY-9,Unknown,IDP_pos_2,Quantifiers,(No IS),,N/A,2.07,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,429.027,,,TRUE
10412,LY-9,Unknown,2-DEOXYGUANOSINE 5'-MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.86,1.53E+03,N/A,1.89,0.03,TRUE,<2 points,N/A,348.1,,,TRUE
10413,LY-9,Unknown,S-ADENOSYLMETHIONINE_pos_1,Quantifiers,(No IS),,N/A,1.82,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,399.2,,,TRUE
10414,LY-9,Unknown,6-PHOSPHOGLUCONATE_pos_3,Quantifiers,(No IS),,N/A,14.37,2.55E+04,N/A,14.27,0.1,TRUE,<2 points,N/A,277,,,TRUE
10415,LY-9,Unknown,ADENOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.21,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,348.048,,,TRUE
10416,LY-9,Unknown,DEOXYURIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.65,2.20E+03,N/A,1.32,0.33,TRUE,<2 points,N/A,468.921,,,TRUE
10417,LY-9,Unknown,PHOSPHORYLCHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.14,6.58E+04,N/A,2.09,0.05,TRUE,<2 points,N/A,184,,,TRUE
10418,LY-9,Unknown,THIAMINE_pos_2,Quantifiers,(No IS),,N/A,1.88,1.02E+04,N/A,2.11,0.23,TRUE,<2 points,N/A,266.1,,,TRUE
10419,LY-9,Unknown,dGDP_pos_1,Quantifiers,(No IS),,N/A,1.85,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,428,,,TRUE
10420,LY-9,Unknown,PHOSPHOENOLPYRUVATE_pos_2,Quantifiers,(No IS),,N/A,2.43,3.74E+04,N/A,2.51,0.08,TRUE,<2 points,N/A,169,,,TRUE
10421,LY-9,Unknown,DIHYDROXYACETONE PHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.56,6.83E+04,N/A,13.63,0.07,TRUE,<2 points,N/A,171.1,,,TRUE
10422,LY-9,Unknown,L-CARNITINE_pos_1,Quantifiers,(No IS),,N/A,2.03,2.27E+05,N/A,2.12,0.09,TRUE,<2 points,N/A,162.1,,,TRUE
10423,LY-9,Unknown,O-ACETYLSERINE_pos_3,Quantifiers,(No IS),,N/A,19.62,2.71E+06,N/A,19.67,0.05,TRUE,<2 points,N/A,148.1,,,TRUE
10424,LY-9,Unknown,5-THYMIDYLIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.66,2.82E+03,N/A,1.68,0.02,TRUE,<2 points,N/A,323,,,TRUE
10425,LY-9,Unknown,CYCLIC AMP_pos_1,Quantifiers,(No IS),,N/A,2.72,2.71E+03,N/A,2.62,0.1,TRUE,<2 points,N/A,330.1,,,TRUE
10426,LY-9,Unknown,ADP-GLUCOSE_pos_1,Quantifiers,(No IS),,N/A,1.94,2.84E+03,N/A,1.66,0.28,TRUE,<2 points,N/A,590.1,,,TRUE
10427,LY-9,Unknown,N-ALPHA-ACETYLLYSINE_pos_2,Quantifiers,(No IS),,N/A,1.53,2.59E+06,N/A,1.58,0.05,TRUE,<2 points,N/A,189.1,,,TRUE
10428,LY-9,Unknown,PYRIDOXAMINE_pos_1,Quantifiers,(No IS),,N/A,9.44,1.02E+03,N/A,9.49,0.05,TRUE,<2 points,N/A,169.1,,,TRUE
10429,LY-9,Unknown,ADENOSINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.8,2.09E+03,N/A,13.99,0.19,TRUE,<2 points,N/A,508,,,TRUE
10430,LY-9,Unknown,XANTHYLIC ACID_pos_2,Quantifiers,(No IS),,N/A,1.73,4.45E+02,N/A,1.53,0.2,TRUE,<2 points,N/A,365,,,TRUE
10431,LY-9,Unknown,FAD_pos_1,Quantifiers,(No IS),,N/A,10.1,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,786.2,,,TRUE
10432,LY-9,Unknown,DEOXYGUANOSINE_pos_1,Quantifiers,(No IS),,N/A,1.85,3.79E+03,N/A,1.85,0,TRUE,<2 points,N/A,268.1,,,TRUE
10433,LY-9,Unknown,1-METHYLNICOTINAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.7,6.15E+03,N/A,2.69,0.01,TRUE,<2 points,N/A,138.1,,,TRUE
10434,LY-9,Unknown,SPERMINE_pos_2,Quantifiers,(No IS),,N/A,1.6,7.68E+03,N/A,1.51,0.09,TRUE,<2 points,N/A,203.1,,,TRUE
10435,LY-9,Unknown,AICAR_pos_1,Quantifiers,(No IS),,N/A,3.35,1.34E+03,N/A,3.48,0.13,TRUE,<2 points,N/A,339.1,,,TRUE
10436,LY-9,Unknown,S-ADENOSYLHOMOCYSTEINE_pos_1,Quantifiers,(No IS),,N/A,3.07,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,385.1,,,TRUE
10437,LY-9,Unknown,L-ORNITHINE_pos_1,Quantifiers,(No IS),,N/A,2.5,8.84E+03,N/A,2.48,0.02,TRUE,<2 points,N/A,133.1,,,TRUE
10438,LY-9,Unknown,NORMETANEPHRINE_pos_1,Quantifiers,(No IS),,N/A,0.87,1.32E+04,N/A,0.83,0.04,TRUE,<2 points,N/A,184.1,,,TRUE
10439,LY-9,Unknown,GUANOSINE DIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.85,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,444.1,,,TRUE
10440,LY-9,Unknown,CDP_pos_1,Quantifiers,(No IS),,N/A,14.14,1.63E+03,N/A,14.6,0.46,TRUE,<2 points,N/A,404,,,TRUE
10441,LY-9,Unknown,THIAMINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.26,1.14E+04,N/A,2.31,0.05,TRUE,<2 points,N/A,345,,,TRUE
10442,LY-9,Unknown,GUANOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.28,2.66E+03,N/A,2.62,0.34,TRUE,<2 points,N/A,364.029,,,TRUE
10443,LY-9,Unknown,N-ACETYLALANINE_pos_2,Quantifiers,(No IS),,N/A,2.65,9.65E+04,N/A,2.58,0.07,TRUE,<2 points,N/A,132.1,,,TRUE
10444,LY-9,Unknown,L-ACETYLCARNITINE_pos_1,Quantifiers,(No IS),,N/A,3.43,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,204,,,TRUE
10445,LY-9,Unknown,RIBOFLAVIN_pos_1,Quantifiers,(No IS),,N/A,10.8,9.85E+03,N/A,10.7,0.1,TRUE,<2 points,N/A,377.1,,,TRUE
10446,LY-9,Unknown,GLUTATHIONE REDUCED_pos_1,Quantifiers,(No IS),,N/A,2.17,5.44E+03,N/A,2.4,0.23,TRUE,<2 points,N/A,308.1,,,TRUE
10447,LY-9,Unknown,URIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.69,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,485,,,TRUE
10448,LY-9,Unknown,DEOXYADENOSINE_pos_1,Quantifiers,(No IS),,N/A,1.89,9.77E+03,N/A,2.09,0.2,TRUE,<2 points,N/A,251.993,,,TRUE
10449,LY-9,Unknown,N-ACETYLPUTRESCINE_pos_1,Quantifiers,(No IS),,N/A,1.75,1.01E+04,N/A,1.75,0,TRUE,<2 points,N/A,131.1,,,TRUE
10450,LY-9,Unknown,N-ACETYLGLUTAMATE_pos_2,Quantifiers,(No IS),,N/A,2.38,4.34E+03,N/A,2.38,0,TRUE,<2 points,N/A,190.1,,,TRUE
10451,LY-9,Unknown,PANTOTHENATE_pos_1,Quantifiers,(No IS),,N/A,5.98,8.34E+03,N/A,5.89,0.09,TRUE,<2 points,N/A,220.1,,,TRUE
10452,LY-9,Unknown,2-AMINOISOBUTYRATE_pos_1,Quantifiers,(No IS),,N/A,2.11,2.45E+04,N/A,2.25,0.14,TRUE,<2 points,N/A,104.1,,,TRUE
10453,LY-9,Unknown,THIAMINE PYROPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,12.47,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,425,,,TRUE
10454,LY-9,Unknown,HISTIDINOL_pos_2,Quantifiers,(No IS),,N/A,9,8.42E+03,N/A,8.99,0.01,TRUE,<2 points,N/A,142.1,,,TRUE
10455,LY-9,Unknown,ADENOSINE_pos_1,Quantifiers,(No IS),,N/A,3.58,2.98E+03,N/A,3.46,0.12,TRUE,<2 points,N/A,268.1,,,TRUE
10456,LY-9,Unknown,3-HYDROXYBUTANOATE_pos_1,Quantifiers,(No IS),,N/A,4.39,1.36E+06,N/A,4.23,0.16,TRUE,<2 points,N/A,105,,,TRUE
10457,LY-9,Unknown,4-IMIDAZOLEACETATE_pos_1,Quantifiers,(No IS),,N/A,1.77,9.44E+04,N/A,1.96,0.19,TRUE,<2 points,N/A,127.1,,,TRUE
10458,LY-9,Unknown,CIS-4-HYDROXY-D-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.76,2.69E+04,N/A,1.91,0.15,TRUE,<2 points,N/A,132.1,,,TRUE
10459,LY-9,Unknown,NADPH_pos_1,Quantifiers,(No IS),,N/A,10.12,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,746.1,,,TRUE
10460,LY-9,Unknown,3-METHYLHISTAMINE_pos_2,Quantifiers,(No IS),,N/A,1.75,4.90E+03,N/A,1.76,0.01,TRUE,<2 points,N/A,126.1,,,TRUE
10461,LY-9,Unknown,CHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.11,9.04E+03,N/A,2.2,0.09,TRUE,<2 points,N/A,105.1,,,TRUE
10462,LY-9,Unknown,5-HYDROXYTRYPTOPHAN_pos_1,Quantifiers,(No IS),,N/A,12.96,3.89E+03,N/A,12.96,0,TRUE,<2 points,N/A,221.1,,,TRUE
10463,LY-9,Unknown,SPERMIDINE_pos_2,Quantifiers,(No IS),,N/A,1.53,5.06E+03,N/A,1.56,0.03,TRUE,<2 points,N/A,146.1,,,TRUE
10464,LY-9,Unknown,SPERMIDINE_pos_4,Quantifiers,(No IS),,N/A,3.18,1.99E+03,N/A,3.36,0.18,TRUE,<2 points,N/A,146.1,,,TRUE
10465,LY-9,Unknown,CYSTEAMINE_pos_1,Quantifiers,(No IS),,N/A,1.8,1.39E+04,N/A,1.84,0.04,TRUE,<2 points,N/A,78,,,TRUE
10466,LY-9,Unknown,CADAVERINE_pos_1,Quantifiers,(No IS),,N/A,1.76,2.62E+04,N/A,1.79,0.03,TRUE,<2 points,N/A,103.1,,,TRUE
10467,LY-9,Unknown,COENZYME A_pos_1,Quantifiers,(No IS),,N/A,3.29,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,768.1,,,TRUE
10468,LY-9,Unknown,"2,3-BUTANEDIOL_pos_1",Quantifiers,(No IS),,N/A,8.95,4.53E+04,N/A,9.07,0.12,TRUE,<2 points,N/A,91,,,TRUE
10469,LY-9,Unknown,DEOXYADENOSINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.84,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,492,,,TRUE
10470,LY-9,Unknown,CYANOCOBALAMIN_+2_pos_3,Quantifiers,(No IS),,N/A,14.8,5.12E+02,N/A,14.74,0.06,TRUE,<2 points,N/A,678.2,,,TRUE
10471,LY-9,Unknown,URIDINE 5,Quantifiers,(No IS),,N/A,13.97,5.50E+02,N/A,14.07,0.1,TRUE,<2 points,N/A,405,,,TRUE
10472,LY-9,Unknown,GLUCOSE 1-PHOSPHATE_pos_2,Quantifiers,(No IS),,N/A,1.77,6.91E+03,N/A,1.93,0.16,TRUE,<2 points,N/A,261,,,TRUE
10473,LY-9,Unknown,CITRACONIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.75,1.55E+04,N/A,1.77,0.02,TRUE,<2 points,N/A,131.1,,,TRUE
10474,LY-9,Unknown,DEOXYINOSINE_pos_2,Quantifiers,(No IS),,N/A,2.02,2.27E+03,N/A,1.85,0.17,TRUE,<2 points,N/A,253.1,,,TRUE
10475,LY-9,Unknown,DIMETHYLGLYCINE_pos_1,Quantifiers,(No IS),,N/A,2.1,2.97E+04,N/A,2.2,0.1,TRUE,<2 points,N/A,104,,,TRUE
10476,LY-9,Unknown,INDOLE-3-CARBOXYLIC ACID_pos_3,Quantifiers,(No IS),,N/A,2.04,2.50E+04,N/A,2.09,0.05,TRUE,<2 points,N/A,162.1,,,TRUE
10477,LY-9,Unknown,INDOLEACRYLIC ACID_pos_1,Quantifiers,(No IS),,N/A,8.96,8.62E+03,N/A,9.07,0.11,TRUE,<2 points,N/A,188.1,,,TRUE
10478,LY-9,Unknown,MESACONIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.75,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,131,,,TRUE
10479,LY-9,Unknown,METHIONINE SULFOXIDE_pos_1,Quantifiers,(No IS),,N/A,1.84,6.70E+03,N/A,1.87,0.03,TRUE,<2 points,N/A,166.1,,,TRUE
10480,LY-9,Unknown,5-METHOXYTRYPTOPHAN_pos_2,Quantifiers,(No IS),,N/A,1.54,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,235.1,,,TRUE
10481,LY-9,Unknown,METHYLCYSTEINE_pos_2,Quantifiers,(No IS),,N/A,2.75,6.96E+03,N/A,2.6,0.15,TRUE,<2 points,N/A,136,,,TRUE
10482,LY-9,Unknown,TETRADECANEDIOIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.43,2.33E+05,N/A,2.33,0.1,TRUE,<2 points,N/A,259.1,,,TRUE
10483,LY-9,Unknown,UREA_pos_1,Quantifiers,(No IS),,N/A,1.84,1.49E+06,N/A,1.86,0.02,TRUE,<2 points,N/A,60.9,,,TRUE
10484,LY-9,Unknown,ACADESINE_pos_2,Quantifiers,(No IS),,N/A,2.74,4.46E+02,N/A,2.6,0.14,TRUE,<2 points,N/A,259.1,,,TRUE
10485,LY-9,Unknown,ACETOACETYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.72,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,852.1,,,TRUE
10486,LY-9,Unknown,ACETYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.54,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,810.1,,,TRUE
10487,LY-9,Unknown,BETAINE ALDEHYDE_pos_1,Quantifiers,(No IS),,N/A,2.03,1.40E+04,N/A,2.11,0.08,TRUE,<2 points,N/A,102,,,TRUE
10488,LY-9,Unknown,BUTYRYL-COA_pos_1,Quantifiers,(No IS),,N/A,19.58,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,838.2,,,TRUE
10489,LY-9,Unknown,DEPHOSPHO-COA_pos_1,Quantifiers,(No IS),,N/A,1.7,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,688.2,,,TRUE
10490,LY-9,Unknown,SYMMETRIC DIMETHYLARGININE_pos_1,Quantifiers,(No IS),,N/A,2.01,1.12E+05,N/A,2.08,0.07,TRUE,<2 points,N/A,203.1,,,TRUE
10491,LY-9,Unknown,dTTP_pos_1,Quantifiers,(No IS),,N/A,1.62,1.25E+03,N/A,1.81,0.19,TRUE,<2 points,N/A,483,,,TRUE
10492,LY-9,Unknown,FLAVONE_pos_3,Quantifiers,(No IS),,N/A,8.03,1.76E+03,N/A,8.25,0.22,TRUE,<2 points,N/A,223.1,,,TRUE
10493,LY-9,Unknown,OXIDIZED GLUTATHIONE_pos_5,Quantifiers,(No IS),,N/A,2.57,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,612.9,,,TRUE
10494,LY-9,Unknown,HOMOCYSTEIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.75,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,184,,,TRUE
10495,LY-9,Unknown,IMIDAZOLE_pos_1,Quantifiers,(No IS),,N/A,19.58,3.03E+05,N/A,19.6,0.02,TRUE,<2 points,N/A,69,,,TRUE
10496,LY-9,Unknown,MALONYL-COA_pos_1,Quantifiers,(No IS),,N/A,14.62,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,854.1,,,TRUE
10497,LY-9,Unknown,METANEPHRINE_pos_1,Quantifiers,(No IS),,N/A,1.73,1.50E+05,N/A,1.77,0.04,TRUE,<2 points,N/A,198.1,,,TRUE
10498,LY-9,Unknown,3-METHYLAMINO-L-ALANINE_pos_2,Quantifiers,(No IS),,N/A,2.15,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,119.1,,,TRUE
10499,LY-9,Unknown,2-HYDROXY-3-METHYLBUTYRIC ACID_pos_4,Quantifiers,(No IS),,N/A,1.35,1.67E+04,N/A,1.46,0.11,TRUE,<2 points,N/A,119.1,,,TRUE
10500,LY-9,Unknown,MEVALONOLACTONE_pos_2,Quantifiers,(No IS),,N/A,1.52,1.79E+04,N/A,1.58,0.06,TRUE,<2 points,N/A,131.1,,,TRUE
10501,LY-9,Unknown,N-ACETYLGLUTAMINE_pos_2,Quantifiers,(No IS),,N/A,2.04,3.46E+05,N/A,2.18,0.14,TRUE,<2 points,N/A,189.1,,,TRUE
10502,LY-9,Unknown,N-ACETYLGLUTAMINE_pos_3,Quantifiers,(No IS),,N/A,1.75,1.33E+04,N/A,1.79,0.04,TRUE,<2 points,N/A,189.1,,,TRUE
10503,LY-9,Unknown,UREIDOPROPIONIC ACID_pos_2,Quantifiers,(No IS),,N/A,1.92,1.66E+04,N/A,2,0.08,TRUE,<2 points,N/A,133.1,,,TRUE
10504,LY-9,Unknown,N-GLYCYL-L-PROLINE_pos_1,Quantifiers,(No IS),,N/A,2.25,1.11E+04,N/A,2.2,0.05,TRUE,<2 points,N/A,173.1,,,TRUE
10505,LY-9,Unknown,PHENYLACETYL-L-GLUTAMINE_pos_5,Quantifiers,(No IS),,N/A,9.65,1.17E+03,N/A,9.81,0.16,TRUE,<2 points,N/A,265,,,TRUE
10506,LY-9,Unknown,PROPIONYL-COA_pos_1,Quantifiers,(No IS),,N/A,17.86,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,824.1,,,TRUE
10507,LY-9,Unknown,SUCCINYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.71,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,868,,,TRUE
10508,LY-9,Unknown,FLAVIN MONONUCLEOTIDE _pos_1,Quantifiers,(No IS),,N/A,2.43,5.60E+03,N/A,2.5,0.07,TRUE,<2 points,N/A,457.1,,,TRUE
10509,LY-9,Unknown,2-AMINOBUTYRIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.1,1.02E+04,N/A,2,0.1,TRUE,<2 points,N/A,104,,,TRUE
10510,LY-9,Unknown,ARGININOSUCCINIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.76,2.99E+03,N/A,1.87,0.11,TRUE,<2 points,N/A,291.1,,,TRUE
10511,LY-9,Unknown,NADH_pos_1,Quantifiers,(No IS),,N/A,12.39,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,666.1,,,TRUE
10512,LY-9,Unknown,5-METHYLTETRAHYDROFOLIC ACID_pos_4,Quantifiers,(No IS),,N/A,14.37,6.49E+04,N/A,14.35,0.02,TRUE,<2 points,N/A,460.1,,,TRUE
10513,LY-9,Unknown,N-ACETYLORNITHINE_pos_2,Quantifiers,(No IS),,N/A,1.73,6.71E+05,N/A,1.75,0.02,TRUE,<2 points,N/A,175.1,,,TRUE
10514,LY-9,Unknown,2-AMINOOCTANOIC ACID_pos_1,Quantifiers,(No IS),,N/A,13.65,1.10E+05,N/A,13.73,0.08,TRUE,<2 points,N/A,160.1,,,TRUE
10515,LY-9,Unknown,7-METHYLGUANOSINE_pos_1,Quantifiers,(No IS),,N/A,6.53,2.77E+04,N/A,6.44,0.09,TRUE,<2 points,N/A,298,,,TRUE
10516,LY-9,Unknown,GLYCEROPHOSPHOCHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.19,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,258.1,,,TRUE
10517,LY-9,Unknown,PALMITIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.8,1.65E+06,N/A,1.86,0.06,TRUE,<2 points,N/A,257.1,,,TRUE
10518,LY-9,Unknown,UREIDOSUCCINIC ACID_pos_4,Quantifiers,(No IS),,N/A,1.81,1.45E+04,N/A,1.8,0.01,TRUE,<2 points,N/A,177,,,TRUE
10519,LY-9,Unknown,2-KETOHEXANOIC ACID_pos_2,Quantifiers,(No IS),,N/A,7.46,6.39E+04,N/A,7.52,0.06,TRUE,<2 points,N/A,131,,,TRUE
10520,LY-9,Unknown,XANTHURENIC ACID_pos_2,Quantifiers,(No IS),,N/A,8.95,6.20E+03,N/A,9.3,0.35,TRUE,<2 points,N/A,206,,,TRUE
10521,LY-9,Unknown,MELATONIN_pos_1,Quantifiers,(No IS),,N/A,9.25,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,233.1,,,TRUE
10522,LY-9,Unknown,TRYPTOPHANOL_pos_2,Quantifiers,(No IS),,N/A,19.66,5.16E+03,N/A,19.68,0.02,TRUE,<2 points,N/A,162,,,TRUE
10523,LY-9,Unknown,LIPOAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.18,6.11E+03,N/A,2.41,0.23,TRUE,<2 points,N/A,206,,,TRUE
10524,LY-9,Unknown,3-HYDROXYANTHRANILIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.29,4.72E+03,N/A,2.31,0.02,TRUE,<2 points,N/A,154,,,TRUE
10525,LY-9,Unknown,HIPPURIC ACID_pos_2,Quantifiers,(No IS),,N/A,9.13,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,180,,,TRUE
10526,LY-9,Unknown,"3,5-DIIODOTHYRONINE_pos_1",Quantifiers,(No IS),,N/A,9.4,1.51E+04,N/A,9.49,0.09,TRUE,<2 points,N/A,526,,,TRUE
10527,LY-9,Unknown,4-AMINOBENZOIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.31,2.25E+04,N/A,2.34,0.03,TRUE,<2 points,N/A,138,,,TRUE
10528,LY-9,Unknown,ANTHRANILIC ACID_pos_4,Quantifiers,(No IS),,N/A,2.31,3.67E+04,N/A,2.71,0.4,TRUE,<2 points,N/A,138,,,TRUE
10529,LY-9,Unknown,BIOTIN_pos_4,Quantifiers,(No IS),,N/A,4.06,2.18E+03,N/A,4.14,0.08,TRUE,<2 points,N/A,245,,,TRUE
10530,LY-9,Unknown,ACETYLPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,8.64,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,141,,,TRUE
10531,LY-9,Unknown,INDOLE_pos_1,Quantifiers,(No IS),,N/A,8.87,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,118,,,TRUE
10532,LY-9,Unknown,NE,Quantifiers,(No IS),,N/A,1.8,8.25E+04,N/A,1.81,0.01,TRUE,<2 points,N/A,170.2,,,TRUE
10533,LY-9,Unknown,Epi,Quantifiers,(No IS),,N/A,1.52,1.55E+04,N/A,1.45,0.07,TRUE,<2 points,N/A,184.1,,,TRUE
10534,LY-9,Unknown,GABA,Quantifiers,(No IS),,N/A,1.73,1.09E+04,N/A,1.79,0.06,TRUE,<2 points,N/A,104.2,,,TRUE
10535,LY-9,Unknown,Serotonin,Quantifiers,(No IS),,N/A,5.57,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,177,,,TRUE
10536,LY-9,Unknown,Serotonin_1,Quantifiers,(No IS),,N/A,2,3.88E+04,N/A,1.78,0.22,TRUE,<2 points,N/A,177,,,TRUE
10537,LY-9,Unknown,CORTISONE,Quantifiers,(No IS),,N/A,13.8,1.91E+04,N/A,13.76,0.04,TRUE,<2 points,N/A,361,,,TRUE
10538,LY-9,Unknown,CORTISOL,Quantifiers,(No IS),,N/A,13.7,1.37E+05,N/A,14.23,0.53,TRUE,<2 points,N/A,363,,,TRUE
10540,LY-9,Unknown,TRIAMCINOLONE ACETONIDE,Quantifiers,(No IS),,N/A,13.88,1.51E+03,N/A,13.83,0.05,TRUE,<2 points,N/A,395,,,TRUE
10541,LY-9,Unknown,melatonin,Quantifiers,(No IS),,N/A,13.31,1.70E+04,N/A,13.3,0.01,TRUE,<2 points,N/A,233.2,,,TRUE
10542,LY-9,Unknown,CITRIC ACID_neg_1,Quantifiers,(No IS),,N/A,2.15,4.47E+04,N/A,2.2,0.05,TRUE,<2 points,N/A,191,,,TRUE
10543,LY-9,Unknown,CYSTEINE_neg_5,Quantifiers,(No IS),,N/A,19.63,1.07E+07,N/A,19.7,0.07,TRUE,<2 points,N/A,119.932,,,TRUE
10544,LY-9,Unknown,TAURINE_neg_1,Quantifiers,(No IS),,N/A,1.74,4.31E+04,N/A,1.78,0.04,TRUE,<2 points,N/A,123.906,,,TRUE
10545,LY-9,Unknown,GLUCONOLACTONE_neg_4,Quantifiers,(No IS),,N/A,1.73,7.52E+02,N/A,1.83,0.1,TRUE,<2 points,N/A,176.788,,,TRUE
10546,LY-9,Unknown,ASCORBATE_neg_2,Quantifiers,(No IS),,N/A,1.94,2.91E+03,N/A,1.82,0.12,TRUE,<2 points,N/A,174.887,,,TRUE
10547,LY-9,Unknown,GLYCOLATE_neg_2,Quantifiers,(No IS),,N/A,1.83,2.05E+04,N/A,1.96,0.13,TRUE,<2 points,N/A,75,,,TRUE
10548,LY-9,Unknown,L-DIHYDROOROTIC ACID_neg_1,Quantifiers,(No IS),,N/A,1.81,4.39E+03,N/A,1.87,0.06,TRUE,<2 points,N/A,157,,,TRUE
